source,target,edge_source
10.1080/03004279.2022.2029924,10.1007/s10956-015-9581-5,openalex
10.1080/03004279.2022.2029924,10.1145/1118178.1118215,openalex
10.1080/03004279.2022.2029924,10.1007/s11528-016-0087-7,openalex
10.1080/08993408.2021.2022362,10.1145/3159450.3159586,openalex
10.1080/08993408.2021.2022362,10.1080/10494820.2019.1643741,openalex
10.1080/08993408.2021.2022362,10.3389/feduc.2021.657895,openalex
10.1080/15391523.2021.1983894,10.1016/j.chb.2019.106185,openalex
10.1080/15391523.2021.1983894,10.1016/j.chb.2019.03.018,openalex
10.1080/15391523.2021.1983894,10.1016/j.robot.2015.10.008,openalex
10.1080/15391523.2021.1983894,10.1007/s11257-017-9187-0,openalex
10.1080/15391523.2021.1983894,10.1007/s10956-015-9552-x,openalex
10.1080/15391523.2021.1983894,10.1016/j.compedu.2013.10.020,openalex
10.1080/15391523.2021.1983894,10.3102/0034654317710096,openalex
10.1080/15391523.2021.1983894,10.1007/s11528-015-0840-3,openalex
10.1080/15391523.2021.1983894,10.1016/j.chb.2017.12.005,openalex
10.1080/15391523.2021.1983894,10.3102/0013189x12463051,openalex
10.1080/15391523.2021.1983894,10.1080/08993408.2015.1033142,openalex
10.1080/15391523.2021.1983894,10.1016/j.sbspro.2012.06.938,openalex
10.1080/15391523.2021.1983894,10.2190/ec.49.4.b,openalex
10.1080/15391523.2021.1983894,10.1007/s40299-019-00479-9,openalex
10.1080/15391523.2021.1983894,10.1007/978-981-13-6528-7_5,openalex
10.1080/15391523.2021.1983894,10.1093/bib/bbt005,openalex
10.1080/15391523.2021.1983894,10.1016/j.chb.2014.09.012,openalex
10.1080/15391523.2021.1983894,10.1016/j.chb.2019.03.003,openalex
10.1080/15391523.2021.1983894,10.1186/s41239-017-0080-z,openalex
10.1080/15391523.2021.1983894,10.1016/j.edurev.2017.09.003,openalex
10.1080/15391523.2021.1983894,10.1177/0735633117743918,openalex
10.1080/15391523.2021.1983894,10.1080/10494820.2016.1181093,openalex
10.1080/15391523.2021.1983894,10.1145/1118178.1118215,openalex
10.1080/15391523.2021.1983894,10.1007/978-3-642-23456-9_39,openalex
10.1080/15391523.2021.1962453,10.1016/j.chb.2019.106185,openalex
10.1080/15391523.2021.1962453,10.1016/j.compedu.2013.10.020,openalex
10.1080/15391523.2021.1962453,10.1016/j.tsc.2020.100726,openalex
10.1080/15391523.2021.1962453,10.3102/0013189x12463051,openalex
10.1080/15391523.2021.1962453,10.1080/08993408.2015.1033142,openalex
10.1080/15391523.2021.1962453,10.1016/j.compedu.2014.11.022,openalex
10.1080/15391523.2021.1962453,10.1080/0144929x.2016.1188415,openalex
10.1080/15391523.2021.1962453,10.1016/j.chb.2017.01.005,openalex
10.1080/15391523.2021.1962453,10.1007/s10956-016-9628-2,openalex
10.1080/15391523.2021.1962453,10.1016/j.chb.2014.09.012,openalex
10.1080/15391523.2021.1962453,10.1080/15391523.2020.1870250,openalex
10.1080/15391523.2021.1962453,10.1007/s10956-017-9725-x,openalex
10.1080/15391523.2021.1962453,10.1016/j.chb.2016.08.047,openalex
10.1080/15391523.2021.1962453,10.1016/j.compedu.2019.103798,openalex
10.1080/15391523.2021.1962453,10.1145/1118178.1118215,openalex
10.1080/15391523.2021.1962453,10.1098/rsta.2008.0118,openalex
10.1080/15391523.2021.1962453,10.1016/j.compedu.2016.03.003,openalex
10.1080/10494820.2021.1986725,10.1016/j.robot.2015.10.008,openalex
10.1080/10494820.2021.1986725,10.1007/s10956-015-9552-x,openalex
10.1080/10494820.2021.1986725,10.1016/j.compedu.2013.10.020,openalex
10.1080/10494820.2021.1986725,10.1007/s11528-019-00410-5,openalex
10.1080/10494820.2021.1986725,10.1016/j.compedu.2020.103832,openalex
10.1080/10494820.2021.1986725,10.1007/s11528-016-0098-4,openalex
10.1080/10494820.2021.1986725,10.3102/0013189x12463051,openalex
10.1080/10494820.2021.1986725,10.1080/00220671.2021.1884824,openalex
10.1080/10494820.2021.1986725,10.1109/vlhcc.2009.5295278,openalex
10.1080/10494820.2021.1986725,10.1016/j.compedu.2014.11.022,openalex
10.1080/10494820.2021.1986725,10.1177/21582440211016418,openalex
10.1080/10494820.2021.1986725,10.1016/j.chb.2017.01.005,openalex
10.1080/10494820.2021.1986725,10.1177/18344909211010240,openalex
10.1080/10494820.2021.1986725,10.1145/1508865.1508959,openalex
10.1080/10494820.2021.1986725,10.15388/infedu.2018.05,openalex
10.1080/10494820.2021.1986725,10.1016/j.chb.2016.08.047,openalex
10.1080/10494820.2021.1986725,10.1109/educon.2018.8363469,openalex
10.1080/10494820.2021.1986725,10.1016/j.edurev.2017.09.003,openalex
10.1080/10494820.2021.1986725,10.1111/jcal.12493,openalex
10.1080/10494820.2021.1986725,10.15388/infedu.2019.19,openalex
10.1080/10494820.2021.1986725,10.1108/ils-05-2019-0042,openalex
10.1080/10494820.2021.1986725,10.1007/s10639-015-9412-6,openalex
10.1080/10494820.2021.1986725,10.1145/1118178.1118215,openalex
10.1080/10494820.2021.1986725,10.1098/rsta.2008.0118,openalex
10.1080/10494820.2021.1986725,10.1007/978-3-319-41713-4_49,openalex
10.1080/10494820.2021.1986725,10.1007/s11528-016-0087-7,openalex
10.1080/10494820.2021.1983610,10.1016/j.compedu.2017.03.001,openalex
10.1080/10494820.2021.1983610,10.1016/j.chb.2017.12.005,openalex
10.1080/10494820.2021.1983610,10.1016/j.chb.2014.09.012,openalex
10.1080/10494820.2021.1983610,10.1080/10494820.2021.1938612,openalex
10.1080/10494820.2021.1983610,10.1016/j.edurev.2017.09.003,openalex
10.1080/10494820.2021.1983610,10.1080/10494820.2021.1931891,openalex
10.1080/10494820.2021.1983610,10.1145/1118178.1118215,openalex
10.1080/10494820.2021.1983610,10.1080/10494820.2021.1943687,openalex
10.1080/10494820.2021.1943687,10.1007/s10758-018-9391-y,openalex
10.1080/10494820.2021.1943687,10.1016/j.compedu.2017.09.004,openalex
10.1080/10494820.2021.1943687,10.1007/978-3-319-93566-9_11,openalex
10.1080/10494820.2021.1943687,10.1016/j.chb.2017.01.005,openalex
10.1080/10494820.2021.1943687,10.1016/j.chb.2016.08.047,openalex
10.1080/10494820.2021.1943687,10.1145/2818314.2818315,openalex
10.1080/10494820.2021.1943687,10.1016/j.edurev.2017.09.003,openalex
10.1080/10494820.2021.1943687,10.1016/j.compedu.2019.103798,openalex
10.1080/10494820.2021.1943687,10.1145/2445196.2445374,openalex
10.1080/10494820.2021.1943687,10.1145/1118178.1118215,openalex
10.1080/10494820.2021.1943687,10.1098/rsta.2008.0118,openalex
10.1080/10494820.2021.1943687,10.1007/978-3-319-41713-4_49,openalex
10.1080/10494820.2021.1943687,10.1109/mcse.2017.3151241,openalex
10.1080/10494820.2021.1943687,10.1109/educon.2016.7474667,openalex
10.1080/10494820.2021.1943687,10.1109/vlhcc.2016.7739692,openalex
10.1080/10494820.2021.1938612,10.1016/j.robot.2015.10.008,openalex
10.1080/10494820.2021.1938612,10.1016/j.compedu.2013.10.020,openalex
10.1080/10494820.2021.1938612,10.1016/j.jmathb.2017.06.004,openalex
10.1080/10494820.2021.1938612,10.1016/j.compedu.2017.09.004,openalex
10.1080/10494820.2021.1938612,10.1145/2808006.2808033,openalex
10.1080/10494820.2021.1938612,10.1016/j.ijcci.2014.06.003,openalex
10.1080/10494820.2021.1938612,10.1016/j.chb.2016.08.047,openalex
10.1080/10494820.2021.1938612,10.1007/s40299-019-00480-2,openalex
10.1080/10494820.2021.1938612,10.1145/1118178.1118215,openalex
10.1080/10494820.2021.1938612,10.1016/j.compedu.2019.103633,openalex
10.1080/10494820.2021.1938612,10.1080/0144929x.2016.1188415,openalex
10.1080/10494820.2021.1931891,10.1016/j.robot.2015.10.008,openalex
10.1080/10494820.2021.1931891,10.1007/s10956-015-9552-x,openalex
10.1080/10494820.2021.1931891,10.1016/j.edurev.2017.09.003,openalex
10.1080/10494820.2021.1931891,10.1007/s10956-019-09801-y,openalex
10.1080/10494820.2021.1931891,10.4018/ijgbl.2016010101,openalex
10.1080/10494820.2021.1931891,10.1145/1118178.1118215,openalex
10.1080/10494820.2021.1931891,10.1007/978-3-030-02762-9_9,openalex
10.1080/10494820.2021.1928236,10.1007/s11257-017-9187-0,openalex
10.1080/10494820.2021.1928236,10.1145/2818314.2818328,openalex
10.1080/10494820.2021.1928236,10.1111/jcal.12155,openalex
10.1080/10494820.2021.1928236,10.1002/cae.22374,openalex
10.1080/10494820.2021.1928236,10.1007/978-3-319-52691-1_19,openalex
10.1080/10494820.2021.1928236,10.1145/2676723.2677244,openalex
10.1080/10494820.2021.1928236,10.1145/1118178.1118215,openalex
10.1080/10494820.2020.1811734,10.1145/1953163.1953193,openalex
10.1080/10494820.2020.1811734,10.1016/j.robot.2015.10.008,openalex
10.1080/10494820.2020.1811734,10.1007/s10956-015-9552-x,openalex
10.1080/10494820.2020.1811734,10.2190/ec.51.2.c,openalex
10.1080/10494820.2020.1811734,10.1016/j.compedu.2017.03.001,openalex
10.1080/10494820.2020.1811734,10.3102/0013189x12463051,openalex
10.1080/10494820.2020.1811734,10.1145/1929887.1929902,openalex
10.1080/10494820.2020.1811734,10.1145/1118178.1118215,openalex
10.1080/10494820.2020.1811734,10.1098/rsta.2008.0118,openalex
10.1080/10494820.2020.1811734,10.1145/3104982,openalex
10.1080/10494820.2020.1811734,10.1007/978-3-319-52691-1_13,openalex
10.3390/su142416514,10.1016/j.chb.2019.01.008,openalex
10.3390/su142416514,10.1186/s40594-020-00238-z,openalex
10.3390/su142416514,10.1177/0735633119829191,openalex
10.3390/su142416514,10.3389/fpsyg.2022.888215,openalex
10.3390/su142416514,10.3389/feduc.2021.657895,openalex
10.3390/su142416514,10.1016/j.chb.2019.03.018,openalex
10.3390/su142416514,10.3390/educsci12010010,openalex
10.3390/su142416514,10.1016/j.chb.2019.03.003,openalex
10.3390/su142416514,10.1016/j.compedu.2020.104023,openalex
10.3390/su142416514,10.1145/1118178.1118215,openalex
10.3390/su142416514,10.1016/j.compedu.2013.10.020,openalex
10.3390/educsci12120899,10.1098/rsta.2008.0118,openalex
10.3390/educsci12120899,10.1145/1118178.1118215,openalex
10.3390/educsci12120899,10.3102/0013189x12463051,openalex
10.3390/educsci12120899,10.1080/10494820.2019.1612448,openalex
10.3390/educsci12120899,10.1007/s11528-016-0087-7,openalex
10.3390/educsci12120899,10.1177/0735633120979930,openalex
10.3390/educsci12120899,10.1007/s11858-020-01200-7,openalex
10.3390/educsci12120899,10.1007/978-3-319-52691-1_13,openalex
10.3390/educsci12120899,10.1007/s11528-016-0098-4,openalex
10.3390/educsci12120899,10.1007/s40692-020-00177-2,openalex
10.3390/educsci12120899,10.1007/s10956-019-09799-3,openalex
10.3390/educsci12120899,10.1145/3144826.3145353,openalex
10.3390/educsci12120899,10.15388/infedu.2019.04,openalex
10.1016/j.tsc.2022.101193,10.1080/08993408.2015.1033142,openalex
10.1016/j.tsc.2022.101193,10.1080/20004508.2019.1627844,openalex
10.1016/j.tsc.2022.101193,10.1145/3375546,openalex
10.1016/j.tsc.2022.101193,10.1145/1118178.1118215,openalex
10.1016/j.ijcci.2022.100543,10.1007/s10956-015-9552-x,openalex
10.1016/j.ijcci.2022.100543,10.1007/s10639-021-10487-2,openalex
10.1016/j.ijcci.2022.100543,10.1080/10494820.2020.1811734,openalex
10.1016/j.ijcci.2022.100543,10.1177/0022487117732317,openalex
10.1016/j.ijcci.2022.100543,10.1007/s41979-022-00077-3,openalex
10.1016/j.ijcci.2022.100543,10.1007/s10639-022-10992-y,openalex
10.1016/j.ijcci.2022.100543,10.1080/10494820.2019.1612448,openalex
10.1016/j.ijcci.2022.100543,10.1007/s10956-015-9581-5,openalex
10.1016/j.ijcci.2022.100543,10.1145/1118178.1118215,openalex
10.1016/j.tsc.2022.101143,10.1016/j.compedu.2019.103798,openalex
10.1016/j.tsc.2022.101143,10.1007/s10956-019-09801-y,openalex
10.1016/j.tsc.2022.101143,10.1145/1118178.1118215,openalex
10.1016/j.tsc.2022.101143,10.1201/b16688,openalex
10.1016/j.tsc.2022.101143,10.1177/07356331211004048,openalex
10.1016/j.tsc.2022.101143,10.1177/0735633120965919,openalex
10.1007/s41979-022-00077-3,10.1109/t4e.2016.016,openalex
10.1007/s41979-022-00077-3,10.1145/3287324.3287431,openalex
10.1007/s41979-022-00077-3,10.1016/j.ijcci.2022.100543,openalex
10.1007/s41979-022-00077-3,10.1016/j.compedu.2021.104196,openalex
10.1007/s41979-022-00077-3,10.1063/1.5139865,openalex
10.1007/s41979-022-00077-3,10.1145/1118178.1118215,openalex
10.1016/j.learninstruc.2022.101667,10.3102/0013189x12463051,openalex
10.1016/j.learninstruc.2022.101667,10.1016/j.chb.2014.09.012,openalex
10.1016/j.learninstruc.2022.101667,10.1037/edu0000314,openalex
10.1016/j.learninstruc.2022.101667,10.1016/j.edurev.2017.09.003,openalex
10.1016/j.learninstruc.2022.101667,10.1007/s10639-015-9412-6,openalex
10.1016/j.learninstruc.2022.101667,10.1007/s10956-015-9581-5,openalex
10.1016/j.learninstruc.2022.101667,10.1145/1118178.1118215,openalex
10.1111/jcal.12723,10.1007/s11257-017-9187-0,openalex
10.1111/jcal.12723,10.1007/s10956-019-09805-8,openalex
10.1111/jcal.12723,10.29333/ejmste/10789,openalex
10.1111/jcal.12723,10.1177/0735633120979930,openalex
10.1111/jcal.12723,10.1007/s10798-020-09562-5,openalex
10.1111/jcal.12723,10.1007/s10798-019-09559-9,openalex
10.1111/jcal.12723,10.3390/su122310129,openalex
10.1111/jcal.12723,10.3102/0013189x12463051,openalex
10.1111/jcal.12723,10.1080/10494820.2019.1636090,openalex
10.1111/jcal.12723,10.1080/0020739x.2020.1736349,openalex
10.1111/jcal.12723,10.46328/ijemst.1205,openalex
10.1111/jcal.12723,10.1016/j.chb.2014.09.012,openalex
10.1111/jcal.12723,10.3390/mti6020013,openalex
10.1111/jcal.12723,10.1007/s11858-019-01096-y,openalex
10.1111/jcal.12723,10.1007/s11858-020-01200-7,openalex
10.1111/jcal.12723,10.1002/tea.21674,openalex
10.1111/jcal.12723,10.1177/0735633120967315,openalex
10.1111/jcal.12723,10.1525/abt.2018.80.1.21,openalex
10.1111/jcal.12723,10.1002/tea.21545,openalex
10.1111/jcal.12723,10.1080/08993408.2021.1935603,openalex
10.1111/jcal.12723,10.1016/j.compedu.2018.10.005,openalex
10.1111/jcal.12723,10.1007/s11251-017-9421-5,openalex
10.1111/jcal.12723,10.1145/2700517,openalex
10.1111/jcal.12723,10.1080/10494820.2019.1612448,openalex
10.1111/jcal.12723,10.1037/edu0000314,openalex
10.1111/jcal.12723,10.1016/j.tsc.2021.100931,openalex
10.1111/jcal.12723,10.1080/10986065.2021.1982666,openalex
10.1111/jcal.12723,10.1016/j.edurev.2017.09.003,openalex
10.1111/jcal.12723,10.1007/s10758-017-9328-x,openalex
10.1111/jcal.12723,10.1080/15391523.2020.1784066,openalex
10.1111/jcal.12723,10.1016/j.compedu.2019.103798,openalex
10.1111/jcal.12723,10.1007/s10639-015-9412-6,openalex
10.1111/jcal.12723,10.1007/s11423-022-10093-0,openalex
10.1111/jcal.12723,10.1007/s10956-015-9581-5,openalex
10.1111/jcal.12723,10.1145/1118178.1118215,openalex
10.1111/jcal.12723,10.1007/s10956-019-09794-8,openalex
10.1111/jcal.12723,10.1007/s11423-022-10097-w,openalex
10.1111/jcal.12723,10.1177/0735633120978530,openalex
10.1111/jcal.12723,10.1016/j.compedu.2019.103607,openalex
10.1016/j.compedu.2022.104623,10.1007/s11528-018-0292-7,openalex
10.1016/j.compedu.2022.104623,10.1007/s10956-019-09798-4,openalex
10.1016/j.compedu.2022.104623,10.1145/2684721.2684736,openalex
10.1016/j.compedu.2022.104623,10.1145/1929887.1929902,openalex
10.1016/j.compedu.2022.104623,10.1007/s10956-016-9628-2,openalex
10.1016/j.compedu.2022.104623,10.1007/s11251-017-9421-5,openalex
10.1016/j.compedu.2022.104623,10.1016/j.compedu.2021.104196,openalex
10.1016/j.compedu.2022.104623,10.1016/j.compedu.2016.03.003,openalex
10.1016/j.compedu.2022.104623,10.1080/15391523.2016.1146563,openalex
10.1016/j.compedu.2022.104623,10.1177/0022466918761120,openalex
10.1016/j.compedu.2022.104623,10.1007/s10956-019-09801-y,openalex
10.1016/j.compedu.2022.104623,10.1098/rsta.2008.0118,openalex
10.1016/j.compedu.2022.104623,10.1177/0735633120978530,openalex
10.1016/j.compedu.2022.104623,10.1177/0735633121994070,openalex
10.1016/j.caeo.2021.100069,10.3102/0034654317710096,openalex
10.1016/j.caeo.2021.100069,10.1007/s11423-021-10021-8,openalex
10.1016/j.caeo.2021.100069,10.1145/1118178.1118215,openalex
10.1016/j.caeo.2021.100069,10.1080/10494820.2019.1573199,openalex
10.1186/s41239-021-00311-9,10.1016/j.compedu.2013.10.020,openalex
10.1186/s41239-021-00311-9,10.3916/c59-2019-06,openalex
10.1186/s41239-021-00311-9,10.1016/j.edurev.2017.09.003,openalex
10.1186/s41239-021-00311-9,10.1080/15391523.2016.1146563,openalex
10.3389/feduc.2022.955572,10.1016/j.ijcci.2021.100329,openalex
10.3389/feduc.2022.955572,10.1016/j.chb.2019.03.018,openalex
10.3389/feduc.2022.955572,10.1016/j.ijcci.2021.100337,openalex
10.3389/feduc.2022.955572,10.1007/s40692-019-00147-3,openalex
10.3389/feduc.2022.955572,10.1186/s41239-021-00311-9,openalex
10.3389/feduc.2022.955572,10.1016/j.ijcci.2018.06.005,openalex
10.3389/feduc.2022.955572,10.1016/j.compedu.2017.03.001,openalex
10.3389/feduc.2022.955572,10.1016/j.compedu.2022.104431,openalex
10.3389/feduc.2022.955572,10.1007/s10643-021-01236-8,openalex
10.3389/feduc.2022.955572,10.1016/j.ijcci.2021.100388,openalex
10.3389/feduc.2022.955572,10.3390/su11185109,openalex
10.3389/feduc.2022.955572,10.1007/s10639-020-10355-5,openalex
10.3389/feduc.2022.955572,10.1080/09669760.2021.1892599,openalex
10.3389/feduc.2022.955572,10.3389/fpsyg.2021.828568,openalex
10.3389/feduc.2022.955572,10.3991/ijet.v17i03.27311,openalex
10.3389/feduc.2022.955572,10.3390/mti6020013,openalex
10.3389/feduc.2022.955572,10.1016/j.tsc.2021.100931,openalex
10.3389/feduc.2022.955572,10.1145/1118178.1118215,openalex
10.3389/feduc.2022.955572,10.18178/ijiet.2020.10.8.1435,openalex
10.3390/educsci12110793,10.1111/jcal.12545,openalex
10.3390/educsci12110793,10.1016/j.compedu.2019.04.013,openalex
10.3390/educsci12110793,10.1007/s10643-022-01319-0,openalex
10.3390/educsci12110793,10.1177/0735633119872908,openalex
10.3390/educsci12110793,10.1016/j.compedu.2013.10.020,openalex
10.3390/educsci12110793,10.1007/s40299-019-00478-w,openalex
10.3390/educsci12110793,10.28945/3768,openalex
10.3390/educsci12110793,10.1007/s10956-020-09831-x,openalex
10.3390/educsci12110793,10.1007/s10639-022-11078-5,openalex
10.3390/s22218169,10.1109/t4e.2016.016,openalex
10.3390/s22218169,10.1145/3434780.3436676,openalex
10.3390/s22218169,10.1016/j.ijcci.2018.06.005,openalex
10.3390/s22218169,10.3390/s22103746,openalex
10.3390/s22218169,10.1016/j.tsc.2020.100714,openalex
10.1111/bjet.13266,10.1016/j.ijcci.2021.100337,openalex
10.1111/bjet.13266,10.1016/j.compedu.2019.04.013,openalex
10.1111/bjet.13266,10.1016/j.ijcci.2018.06.005,openalex
10.1111/bjet.13266,10.1109/icra.2013.6630613,openalex
10.1111/bjet.13266,10.1111/bjet.12355,openalex
10.1111/bjet.13266,10.1080/21532974.2019.1693942,openalex
10.1111/bjet.13266,10.1016/j.chb.2021.106746,openalex
10.1111/bjet.13266,10.1145/1118178.1118215,openalex
10.1111/bjet.13266,10.1098/rsta.2008.0118,openalex
10.1111/bjet.13266,10.1111/bjet.13215,openalex
10.1111/bjet.13266,10.1111/bjet.12985,openalex
10.1111/bjet.13266,10.1007/s10639-015-9412-6,openalex
10.1111/bjet.13266,10.1007/s40299-019-00478-w,openalex
10.1007/s10798-021-09702-5,10.3102/0013189x12463051,openalex
10.1007/s10798-021-09702-5,10.1080/10494820.2019.1612448,openalex
10.1007/s10798-021-09702-5,10.1016/j.compedu.2016.03.003,openalex
10.1007/s10798-021-09702-5,10.1007/978-981-13-6528-7_19,openalex
10.1007/s10798-021-09702-5,10.1016/j.edurev.2017.09.003,openalex
10.1007/s10798-021-09702-5,10.1145/3311927.3323152,openalex
10.1007/s10798-021-09702-5,10.1007/s10639-015-9412-6,openalex
10.1007/s10798-021-09702-5,10.1145/1118178.1118215,openalex
10.1145/3572549.3572613,10.18178/ijiet.2022.12.6.1650,openalex
10.1145/3572549.3572613,10.30935/cet.554493,openalex
10.1145/3572549.3572613,10.1016/j.chb.2016.08.047,openalex
10.1145/3572549.3572613,10.1016/j.chb.2017.01.005,openalex
10.1145/3572549.3572613,10.1145/2445196.2445227,openalex
10.1145/3572549.3572613,10.1016/j.compedu.2016.03.003,openalex
10.3389/fcomp.2022.997222,10.1016/j.chb.2019.106185,openalex
10.3389/fcomp.2022.997222,10.1016/j.chb.2019.03.018,openalex
10.3389/fcomp.2022.997222,10.1109/siie.2016.7751839,openalex
10.3389/fcomp.2022.997222,10.1145/3137065.3137069,openalex
10.3389/fcomp.2022.997222,10.3102/0034654317710096,openalex
10.3389/fcomp.2022.997222,10.1007/s11528-018-0292-7,openalex
10.3389/fcomp.2022.997222,10.1016/j.ijcci.2017.11.003,openalex
10.3389/fcomp.2022.997222,10.1177/21582440211016418,openalex
10.3389/fcomp.2022.997222,10.1080/03057267.2021.1963580,openalex
10.3389/fcomp.2022.997222,10.14201/eks.26161,openalex
10.3389/fcomp.2022.997222,10.1007/s10639-018-9724-4,openalex
10.3389/fcomp.2022.997222,10.6018/red.409991,openalex
10.3389/fcomp.2022.997222,10.1016/j.chb.2016.08.047,openalex
