doi,label,title,year,journal,ct_label_v2,ct_membership_score_v2,ct_score,citations_rank,openalex_cited_by_count,dimensions_times_cited,altmetric_score,mendeley_reader_count,openalex_top_concepts,period
10.2298/csis201215033d,Teaching Computational Thinking in Primary Schools: Worldwide Trends and Teachers’ Attitudes,Teaching Computational Thinking in Primary Schools: Worldwide Trends and Teachers’ Attitudes,2022,Computer Science and Information Systems,broad,0.6333333333333333,3,38.0,38.0,40.0,,157.0,Government (linguistics); School teachers; Mathematics education; Computational thinking; Class (philosophy),p3_2020_2026
10.3390/educsci11020080,Elementary students’ first approach to computational thinking and programming,Elementary students’ first approach to computational thinking and programming,2021,Education Sciences,broad,0.6333333333333333,3,38.0,38.0,35.0,0.5,272.0,Computational thinking; Curriculum; Mathematics education; Competence (human resources); Documentation,p3_2020_2026
10.1007/s40692-021-00207-7,A proposed computational thinking teacher development framework for K-12 guided by the TPACK model,A proposed computational thinking teacher development framework for K-12 guided by the TPACK model,2022,Journal of Computers in Education,broad,0.6333333333333333,3,37.0,37.0,39.0,1.35,188.0,Computational thinking; Curriculum; Creativity; Mathematics education; Context (archaeology),p3_2020_2026
10.1016/j.ijcci.2022.100491,Children caring for robots: Expanding computational thinking frameworks to include a technological ethic of care,Children caring for robots: Expanding computational thinking frameworks to include a technological ethic of care,2022,International Journal of Child-Computer Interaction,broad,0.5416666666666667,3,37.0,37.0,32.0,1.5,129.0,Computational thinking; Coding (social sciences); Robot; Constructionism; Curriculum,p3_2020_2026
10.1177/07356331211017794,Structural Validation for the Developmental Model of Computational Thinking,Structural Validation for the Developmental Model of Computational Thinking,2022,Journal of Educational Computing Research,core,1.0,3,37.0,37.0,38.0,,134.0,Computational thinking; Construct (python library); Abstraction; Confirmatory factor analysis; Structural equation modeling,p3_2020_2026
10.1145/3328778.3366960,Introduction to computational thinking: A new high school curriculum using codeworld,Introduction to computational thinking: A new high school curriculum using codeworld,2020,SIGCSE 2020: PROCEEDINGS OF THE 51ST ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION,broad,0.5416666666666667,3,37.0,37.0,10.0,,98.0,Rubric; Computational thinking; Graduation (instrument); Mathematics education; Test (biology),p3_2020_2026
10.33828/sei.v31.i2.4,Level of Computational Thinking Skills among Secondary Science Student: Variation across Gender and Mathematics Achievement,Level of Computational Thinking Skills among Secondary Science Student: Variation across Gender and Mathematics Achievement,2020,Science Education International,core,0.8500000000000001,2,37.0,37.0,30.0,,207.0,Mathematics education; Nonprobability sampling; Test (biology); Variation (astronomy); Achievement test,p3_2020_2026
10.1016/j.compedu.2023.104961,The cognitive effects of computational thinking: A systematic review and meta-analytic study,The cognitive effects of computational thinking: A systematic review and meta-analytic study,2024,Computers and Education,broad,0.6333333333333333,3,36.0,36.0,45.0,18.25,274.0,Coding (social sciences); Computational thinking; Working memory; Meta-analysis; Cognition,p3_2020_2026
10.1007/978-3-030-26945-6_3,On the use of robotics for the development of computational thinking in kindergarten: Educational intervention and evaluation,On the use of robotics for the development of computational thinking in kindergarten: Educational intervention and evaluation,2020,Advances in Intelligent Systems and Computing,core,1.0,3,36.0,36.0,35.0,,112.0,Computational thinking; Popularity; Intervention (counseling); Robotics; Robot,p3_2020_2026
10.1007/s10956-019-09796-6,Practicing Formative Assessment for Computational Thinking in Making Environments,Practicing Formative Assessment for Computational Thinking in Making Environments,2020,Journal of Science Education and Technology,core,0.9083333333333334,3,36.0,36.0,40.0,1.75,250.0,Formative assessment; Science education; Summative assessment; Notice; Mathematics education,p3_2020_2026
10.1080/15391523.2020.1784066,Factors to consider when designing effective learning: Infusing computational thinking in mathematics to support thinking-doing,Factors to consider when designing effective learning: Infusing computational thinking in mathematics to support thinking-doing,2020,Journal of Research on Technology in Education,core,1.0,3,36.0,36.0,36.0,,250.0,Computational thinking; Mathematics education; Embodied cognition; Context (archaeology); Computer science,p3_2020_2026
10.1145/3372782.3406256,An Analysis of Use-Modify-Create Pedagogical Approach's Success in Balancing Structure and Student Agency,An Analysis of Use-Modify-Create Pedagogical Approach's Success in Balancing Structure and Student Agency,2020,"PROCEEDINGS OF THE 2020 ACM CONFERENCE ON INTERNATIONAL COMPUTING EDUCATION RESEARCH, ICER 2020",broad,0.5416666666666667,3,36.0,36.0,34.0,,53.0,Agency (philosophy); Computer science; Mathematics education; Degree program; Pedagogy,p3_2020_2026
10.1007/s10639-023-12392-2,The efficacy of project-based learning in enhancing computational thinking among students: A meta-analysis of 31 experiments and quasi-exper,The efficacy of project-based learning in enhancing computational thinking among students: A meta-analysis of 31 experiments and quasi-experiments,2024,Education and Information Technologies,broad,0.7250000000000001,3,35.0,35.0,51.0,,403.0,Computational thinking; Critical thinking; Creativity; Mathematics education; Context (archaeology),p3_2020_2026
10.1177/07356331231211916,"Integrating Computational Thinking Into Scaffolding Learning: An Innovative Approach to Enhance Science, Technology, Engineering, and Mathem","Integrating Computational Thinking Into Scaffolding Learning: An Innovative Approach to Enhance Science, Technology, Engineering, and Mathematics Hands-On Learning",2024,Journal of Educational Computing Research,core,1.0,3,35.0,35.0,42.0,,192.0,Computational thinking; Curriculum; Higher-order thinking; Mathematics education; Adaptability,p3_2020_2026
10.1007/s11423-023-10191-7,Effects of robotics STEM camps on rural elementary students’ self-efficacy and computational thinking,Effects of robotics STEM camps on rural elementary students’ self-efficacy and computational thinking,2023,Educational Technology Research and Development,core,1.0,3,35.0,35.0,32.0,0.5,105.0,Computational thinking; Context (archaeology); Mathematics education; Self-efficacy; Science education,p3_2020_2026
10.1016/j.compedu.2022.104707,"Scaling up a teacher development programme for sustainable computational thinking education: TPACK surveys, concept tests and primary school","Scaling up a teacher development programme for sustainable computational thinking education: TPACK surveys, concept tests and primary school visits",2023,Computers and Education,broad,0.6333333333333333,3,35.0,35.0,37.0,0.75,205.0,Computational thinking; Mathematics education; Thematic analysis; Diversity (politics); Computer science,p3_2020_2026
10.29333/iji.2023.16355a,Augmented Reality: The Improvement of Computational Thinking Based on Students' Initial Mathematical Ability,Augmented Reality: The Improvement of Computational Thinking Based on Students' Initial Mathematical Ability,2023,International Journal of Instruction,broad,0.6666666666666667,2,35.0,35.0,35.0,,338.0,Mathematics education; Computational thinking; Documentation; Test (biology); Class (philosophy),p3_2020_2026
10.3389/fpsyg.2022.872593,Integrating Computational Thinking and Empowering Metacognitive Awareness in Stem Education,Integrating Computational Thinking and Empowering Metacognitive Awareness in Stem Education,2022,Frontiers in Psychology,core,1.0,3,35.0,35.0,24.0,,184.0,Metacognition; Psychology; Computational thinking; Mathematics education; Curriculum,p3_2020_2026
10.3390/educsci12010010,The Effect of Robotics-Based Storytelling Activities on Primary School Students’ Computational Thinking,The Effect of Robotics-Based Storytelling Activities on Primary School Students’ Computational Thinking,2022,Education Sciences,core,1.0,3,35.0,35.0,33.0,,198.0,Computational thinking; Robotics; Storytelling; Artificial intelligence; Educational robotics,p3_2020_2026
10.1080/10986065.2022.2105567,Teacher-student interaction supporting students' creative mathematical reasoning during problem solving using Scratch,Teacher-student interaction supporting students' creative mathematical reasoning during problem solving using Scratch,2024,MATHEMATICAL THINKING AND LEARNING,broad,0.5416666666666667,3,34.0,34.0,38.0,,216.0,Scratch; Mathematics education; Task (project management); Computer science; Psychology,p3_2020_2026
10.1016/j.ecresq.2023.05.015,An exploration of robot programming as a foundation for spatial reasoning and computational thinking in preschoolers’ guided play,An exploration of robot programming as a foundation for spatial reasoning and computational thinking in preschoolers’ guided play,2023,Early Childhood Research Quarterly,broad,0.6333333333333333,3,34.0,34.0,38.0,0.25,92.0,Computational thinking; Robot; Spatial intelligence; Spatial ability; Computer science,p3_2020_2026
10.1002/cae.22529,First experiences of integrating computational thinking into a blended learning in-service training program for STEM teachers,First experiences of integrating computational thinking into a blended learning in-service training program for STEM teachers,2022,Computer Applications in Engineering Education,broad,0.5416666666666667,3,34.0,34.0,30.0,,218.0,Context (archaeology); Computer science; Mathematics education; Meaning (existential); Medical education,p3_2020_2026
10.3390/educsci12060380,Assessing Algorithmic Thinking Skills in Relation to Age in Early Childhood STEM Education,Assessing Algorithmic Thinking Skills in Relation to Age in Early Childhood STEM Education,2022,Education Sciences,core,1.0,3,34.0,34.0,39.0,,165.0,Computational thinking; Context (archaeology); Workforce; Early childhood; Mathematics education,p3_2020_2026
