doi,label,title,year,journal,ct_label_v2,ct_membership_score_v2,ct_score,citations_rank,openalex_cited_by_count,dimensions_times_cited,altmetric_score,mendeley_reader_count,openalex_top_concepts,period
10.1145/3304221.3319793,A framework for decomposition in computational thinking,A framework for decomposition in computational thinking,2019,"Annual Conference on Innovation and Technology in Computer Science Education, ITiCSE",broad,0.6333333333333333,3,36.0,36.0,38.0,,190.0,Computational thinking; Decomposition; Process (computing); Computer science; Construct (python library),p2_2013_2019
10.1109/educon.2018.8363456,Integration of computational thinking skills in STEM-driven computer science education,Integration of computational thinking skills in STEM-driven computer science education,2018,"IEEE Global Engineering Education Conference, EDUCON",core,1.0,3,36.0,36.0,33.0,1.0,172.0,Computational thinking; Computer science; Curriculum; Context (archaeology); Task (project management),p2_2013_2019
10.1007/s10606-017-9292-y,Exploring the Difficulties African-American Middle School Girls Face Enacting Computational Algorithmic Thinking over three Years while Desi,Exploring the Difficulties African-American Middle School Girls Face Enacting Computational Algorithmic Thinking over three Years while Designing Games for Social Change,2017,Computer Supported Cooperative Work,core,1.0,3,36.0,36.0,37.0,130.0,98.0,Computational thinking; Set (abstract data type); Computer science; Face (sociological concept); Outcome (game theory),p2_2013_2019
10.1109/compsac.2015.126,Problem Posing and Solving: Strategic Italian Key Action to Enhance Teaching and Learning Mathematics and Informatics in the High School,Problem Posing and Solving: Strategic Italian Key Action to Enhance Teaching and Learning Mathematics and Informatics in the High School,2015,Proceedings - IEEE Computer Society's International Computer Software and Applications Conference,broad,0.7250000000000001,3,36.0,36.0,26.0,,92.0,Informatics; Christian ministry; Computer science; Key (lock); Set (abstract data type),p2_2013_2019
10.1145/2591708.2591732,Serious toys: Three years of teaching computer science concepts in K-12 classrooms,Serious toys: Three years of teaching computer science concepts in K-12 classrooms,2014,,broad,0.6333333333333333,3,36.0,36.0,7.0,,48.0,Outreach; Computational thinking; Key (lock); Computer science; Value (mathematics),p2_2013_2019
10.1007/978-3-319-93566-9_11,Introducing coding and computational thinking in the schools: The TACCLE 3 – coding project experience,Introducing coding and computational thinking in the schools: The TACCLE 3 – coding project experience,2018,,core,0.9083333333333334,3,35.0,35.0,26.0,5.0,117.0,Computational thinking; Coding (social sciences); Erasmus+; Computer science; Mathematics education,p2_2013_2019
10.1007/978-3-319-52691-1_14,Computational Thinking Conceptions and Misconceptions: Progression of Preservice Teacher Thinking During Computer Science Lesson Planning,Computational Thinking Conceptions and Misconceptions: Progression of Preservice Teacher Thinking During Computer Science Lesson Planning,2017,"EMERGING RESEARCH, PRACTICE, AND POLICY ON COMPUTATIONAL THINKING",broad,0.6333333333333333,3,35.0,35.0,29.0,0.5,70.0,Computational thinking; Mathematics education; Cognitively Guided Instruction; Class (philosophy); Computer science,p2_2013_2019
10.1109/vlhcc.2016.7739695,Ninja code village for scratch: Function samples/function analyser and automatic assessment of computational thinking concepts,Ninja code village for scratch: Function samples/function analyser and automatic assessment of computational thinking concepts,2016,"Proceedings of IEEE Symposium on Visual Languages and Human-Centric Computing, VL/HCC",core,0.8166666666666667,3,35.0,35.0,33.0,,68.0,Scratch; Computer science; Programming language; Analyser; Computational thinking,p2_2013_2019
10.2197/ipsjjip.24.732,Informatics concepts and computational thinking in K-12 education: A lithuanian perspective,Informatics concepts and computational thinking in K-12 education: A lithuanian perspective,2016,Journal of Information Processing,core,0.8500000000000001,2,35.0,35.0,27.0,1.35,121.0,Computational thinking; Informatics; Engineering informatics; Computer science; Curriculum,p2_2013_2019
10.1109/latice.2015.19,Investigating the psychometric structure of Bebras contest: Towards mesuring computational thinking skills,Investigating the psychometric structure of Bebras contest: Towards mesuring computational thinking skills,2015,2015 INTERNATIONAL CONFERENCE ON LEARNING AND TEACHING IN COMPUTING AND ENGINEERING,core,0.8500000000000001,2,35.0,35.0,38.0,,93.0,CONTEST; Rasch model; Item response theory; Psychology; Test (biology),p2_2013_2019
10.1145/3361721.3361729,Cognitive correlates of computational thinking: Evaluation of a blended unplugged/Plugged-in course,Cognitive correlates of computational thinking: Evaluation of a blended unplugged/Plugged-in course,2019,ACM International Conference Proceeding Series,broad,0.6333333333333333,3,34.0,34.0,45.0,,164.0,Cognition; Computational thinking; Coding (social sciences); Computer science; Psychology,p2_2013_2019
10.1145/2829875.2829885,Designing an interactive system as support to the development of computational thinking for children with cochlear implants,Designing an interactive system as support to the development of computational thinking for children with cochlear implants,2018,ACM International Conference Proceeding Series,broad,0.6333333333333333,3,34.0,34.0,26.0,,29.0,Class (philosophy); Literacy; Computer science; Reading (process); Inclusion (mineral),p2_2013_2019
10.1007/s11277-016-3679-9,Puzzle Based Algorithm Learning for Cultivating Computational Thinking,Puzzle Based Algorithm Learning for Cultivating Computational Thinking,2017,Wireless Personal Communications,broad,0.5416666666666667,3,34.0,34.0,34.0,0.5,118.0,Computer science; Process (computing); Field (mathematics); Computational thinking; Core (optical fiber),p2_2013_2019
10.1007/s40299-014-0223-0,Exploratory Network Analysis of Learning Motivation Factors in e-Learning Facilitated Computer Programming Courses,Exploratory Network Analysis of Learning Motivation Factors in e-Learning Facilitated Computer Programming Courses,2015,Asia-Pacific Education Researcher,broad,0.6333333333333333,3,34.0,34.0,24.0,1.5,100.0,Computer science; Visualization; Set (abstract data type); Motivation to learn; Mathematics education,p2_2013_2019
10.1109/isecon.2015.7119929,Can computational thinking predict academic performance?,Can computational thinking predict academic performance?,2015,,core,1.0,3,34.0,34.0,32.0,,111.0,Computational thinking; Graduation (instrument); Mathematics education; Computer science; Academic achievement,p2_2013_2019
10.1109/rita.2019.2952299,Improving the Students Computational Thinking Skills with Collaborative Learning Techniques,Improving the Students Computational Thinking Skills with Collaborative Learning Techniques,2019,Revista Iberoamericana de Tecnologias del Aprendizaje,core,1.0,3,33.0,33.0,33.0,,134.0,Computational thinking; Mathematics education; Collaborative learning; Computer science; Psychology,p2_2013_2019
10.3390/educsci9030181,A cross-analysis of block-based and visual programming apps with computer science student-teachers,A cross-analysis of block-based and visual programming apps with computer science student-teachers,2019,Education Sciences,broad,0.5416666666666667,3,33.0,33.0,26.0,0.5,150.0,Computational thinking; Mathematics education; Computer science; Curriculum; Context (archaeology),p2_2013_2019
10.16949/turkbilmat.399588,Effect of scratch on 5th graders’ algorithm development and computational thinking skills; Scratch’ın 5. Sınıf öğrencilerinin algoritma geli,Effect of scratch on 5th graders’ algorithm development and computational thinking skills; Scratch’ın 5. Sınıf öğrencilerinin algoritma geliştirme ve bilgi-İşlemsel düşünme becerilerine etkisi,2018,Turkish Journal of Computer and Mathematics Education,core,1.0,3,33.0,33.0,29.0,,97.0,Scratch; Computational thinking; Computer science; Mathematics education; Development (topology),p2_2013_2019
10.1109/mcse.2016.37,Collaboration and gender equity in game-based learning for middle school computer science,Collaboration and gender equity in game-based learning for middle school computer science,2016,Computing in Science and Engineering,broad,0.575,2,33.0,33.0,24.0,1.0,105.0,Disadvantage; Game based learning; Computer science; Equity (law); Mathematics education,p2_2013_2019
10.1145/2839462.2856541,Code bits: An inexpensive tangible computational thinking toolkit for K-12 curriculum,Code bits: An inexpensive tangible computational thinking toolkit for K-12 curriculum,2016,PROCEEDINGS OF THE TENTH ANNIVERSARY CONFERENCE ON TANGIBLE EMBEDDED AND EMBODIED INTERACTION (TEI16),core,0.8500000000000001,2,33.0,33.0,31.0,1.85,97.0,Computational thinking; Computer science; Android (operating system); Scalability; Code (set theory),p2_2013_2019
10.17485/ijst/2016/v9i46/107837,Analyzing the effects of coding education through pair programming for the computational thinking and creativity of elementary school studen,Analyzing the effects of coding education through pair programming for the computational thinking and creativity of elementary school students,2016,Indian Journal of Science and Technology,broad,0.5416666666666667,3,33.0,33.0,30.0,3.0,110.0,Creativity; Computational thinking; Torrance Tests of Creative Thinking; Fluency; Mathematics education,p2_2013_2019
10.1016/j.simpat.2015.06.006,Cloud-hosted simulation-as-a-service for high school STEM education,Cloud-hosted simulation-as-a-service for high school STEM education,2015,SIMULATION MODELLING PRACTICE AND THEORY,core,0.9083333333333334,3,33.0,33.0,31.0,0.5,135.0,Cloud computing; Computer science; Leverage (statistics); Construct (python library); Scalability,p2_2013_2019
10.1371/journal.pcbi.1004208,The Quantitative Methods Boot Camp: Teaching Quantitative Thinking and Computing Skills to Graduate Students in the Life Sciences,The Quantitative Methods Boot Camp: Teaching Quantitative Thinking and Computing Skills to Graduate Students in the Life Sciences,2015,PLOS Computational Biology,core,1.0,3,33.0,33.0,29.0,18.85,221.0,Boot camp; Mathematics education; Biological sciences; Graduate students; Computer science,p2_2013_2019
10.1371/journal.pcbi.1003896,Teaching Bioinformatics in Concert,Teaching Bioinformatics in Concert,2014,PLOS Computational Biology,broad,0.6333333333333333,3,33.0,33.0,32.0,37.85,131.0,Computational thinking; Computer science; Process (computing); Software; Mathematics education,p2_2013_2019
